Code géographique,Libellé géographique,Nombre de ménages fiscaux,Nombre de personnes dans les ménages fiscaux,Médiane du niveau vie (€),Part des ménages fiscaux imposés (%),Taux de pauvreté-Ensemble (%),Taux de pauvreté-moins de 30 ans (%),Taux de pauvreté-30 à 39 ans  (%),Taux de pauvreté-40 à 49 ans (%),Taux de pauvreté-50 à 59 ans (%),Taux de pauvreté-60 à 74 ans (%),Taux de pauvreté-75 ans ou plus (%),Taux de pauvreté-propriétaires (%),Taux de pauvreté-locataires (%),Part des revenus d'activité (%),dont part des salaires et traitements (%),dont part des indemnités de chômage (%),dont part des revenus des activités non salariées (%),"Part des pensions, retraites et rentes (%)",Part des revenus du patrimoine et autres revenus (%),Part de l'ensemble des prestations sociales (%),dont part des prestations familiales (%),dont part des minima sociaux (%),dont part des prestations logement (%),Part des impôts (%),1er décile du niveau de vie (€),9e décile du niveau de vie (€),Rapport interdécile 9e décile/1er décile
CODGEO,LIBGEO,NBMENFISC16,NBPERSMENFISC16,MED16,PIMP16,TP6016,TP60AGE116,TP60AGE216,TP60AGE316,TP60AGE416,TP60AGE516,TP60AGE616,TP60TOL116,TP60TOL216,PACT16,PTSA16,PCHO16,PBEN16,PPEN16,PPAT16,PPSOC16,PPFAM16,PPMINI16,PPLOGT16,PIMPOT16,D116,D916,RD16
70236,Fleurey-lès-Faverney,189,460,20243,,,,,,,,,,,,,,,,,,,,,,,,
70237,Fleurey-lès-Lavoncourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70238,Fleurey-lès-Saint-Loup,57,137,19846,,,,,,,,,,,,,,,,,,,,,,,,
70239,Fondremand,92,198,21760,,,,,,,,,,,,,,,,,,,,,,,,
70240,Fontaine-lès-Luxeuil,582,1407,19037,,,,,,,,,,,,,,,,,,,,,,,,
70242,Fontenois-la-Ville,59,121,16914,,,,,,,,,,,,,,,,,,,,,,,,
70243,Fontenois-lès-Montbozon,128,316,16835,,,,,,,,,,,,,,,,,,,,,,,,
70244,Fouchécourt,46,105,19467,,,,,,,,,,,,,,,,,,,,,,,,
70245,Fougerolles-Saint-Valbert,1688,3798,19621,44,14,,,,,,,9,31,64.6,57.3,2.8,4.5,34.9,8.5,5.1,2.1,1.7,1.2,-13.1,11279,31309,2.8
70247,Fouvent-Saint-Andoche,96,204,16654,,,,,,,,,,,,,,,,,,,,,,,,
70248,Frahier-et-Chatebier,533,1416,24245,,,,,,,,,,,,,,,,,,,,,,,,
70249,Francalmont,48,108,21629,,,,,,,,,,,,,,,,,,,,,,,,
70250,Franchevelle,163,400,21710,,,,,,,,,,,,,,,,,,,,,,,,
70251,Francourt,43,104,18244,,,,,,,,,,,,,,,,,,,,,,,,
70252,Framont,77,173,20156,,,,,,,,,,,,,,,,,,,,,,,,
70253,Frasne-le-Château,113,284,20433,,,,,,,,,,,,,,,,,,,,,,,,
70254,Frédéric-Fontaine,104,264,21505,,,,,,,,,,,,,,,,,,,,,,,,
70255,Fresne-Saint-Mamès,225,493,18654,,,,,,,,,,,,,,,,,,,,,,,,
70256,Fresse,332,720,19271,,,,,,,,,,,,,,,,,,,,,,,,
70257,Fretigney-et-Velloreille,315,774,18152,,,,,,,,,,,,,,,,,,,,,,,,
70258,Froideconche,893,2097,20205,48,12,,,,,,,,,64.2,57.3,3.0,3.8,37.0,7.4,5.0,2.2,1.7,1.2,-13.6,11943,31937,2.7
70259,Froideterre,157,369,22432,,,,,,,,,,,,,,,,,,,,,,,,
70260,Frotey-lès-Lure,274,673,21761,,,,,,,,,,,,,,,,,,,,,,,,
70261,Frotey-lès-Vesoul,570,1319,23103,,,,,,,,,,,,,,,,,,,,,,,,
70262,Genevreuille,64,164,20029,,,,,,,,,,,,,,,,,,,,,,,,
70263,Genevrey,103,246,22025,,,,,,,,,,,,,,,,,,,,,,,,
70264,Georfans,,,,,,,,,,,,,,,,,,,,,,,,,,,
70265,Germigney,68,162,17943,,,,,,,,,,,,,,,,,,,,,,,,
70267,Gevigney-et-Mercey,195,450,19545,,,,,,,,,,,,,,,,,,,,,,,,
70268,Gézier-et-Fontenelay,83,212,20679,,,,,,,,,,,,,,,,,,,,,,,,
70269,Girefontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,
70271,Gouhenans,179,414,19040,,,,,,,,,,,,,,,,,,,,,,,,
70272,Gourgeon,83,194,20006,,,,,,,,,,,,,,,,,,,,,,,,
70273,Grammont,,,,,,,,,,,,,,,,,,,,,,,,,,,
70274,Grandecourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70275,Grandvelle-et-le-Perrenot,135,371,20652,,,,,,,,,,,,,,,,,,,,,,,,
70276,Granges-la-Ville,76,192,20634,,,,,,,,,,,,,,,,,,,,,,,,
70277,Granges-le-Bourg,168,380,21091,,,,,,,,,,,,,,,,,,,,,,,,
70278,Grattery,83,221,22863,,,,,,,,,,,,,,,,,,,,,,,,
70279,Gray,2452,4947,15963,33,29,,46,33,27,,,11,40,57.8,49.2,3.9,4.6,34.6,7.0,12.9,3.2,5.7,4.0,-12.3,9087,27674,3.0
70280,Gray-la-Ville,440,999,22580,,,,,,,,,,,,,,,,,,,,,,,,
70282,Gy,436,960,20248,,,,,,,,,,,,,,,,,,,,,,,,
70283,Haut-du-Them-Château-Lambert,205,427,18747,,,,,,,,,,,,,,,,,,,,,,,,
70284,Hautevelle,103,260,16288,,,,,,,,,,,,,,,,,,,,,,,,
70285,Héricourt,4659,10397,18820,43,16,,19,20,15,11,,6,31,68.7,61.6,4.1,3.0,31.3,5.6,7.5,2.6,2.8,2.1,-13.1,10735,31331,2.9
70286,Hugier,47,128,23383,,,,,,,,,,,,,,,,,,,,,,,,
70287,Hurecourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70288,Hyet,48,113,23821,,,,,,,,,,,,,,,,,,,,,,,,
70289,Igny,81,197,19344,,,,,,,,,,,,,,,,,,,,,,,,
70290,Jasney,97,233,19558,,,,,,,,,,,,,,,,,,,,,,,,
70291,Jonvelle,62,134,18472,,,,,,,,,,,,,,,,,,,,,,,,
70292,Jussey,715,1454,17844,,,,,,,,,,,,,,,,,,,,,,,,
70293,Lambrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
70294,Lantenot,148,376,20689,,,,,,,,,,,,,,,,,,,,,,,,
70295,La Lanterne-et-les-Armonts,88,201,17389,,,,,,,,,,,,,,,,,,,,,,,,
70296,Larians-et-Munans,102,248,21450,,,,,,,,,,,,,,,,,,,,,,,,
70297,Larret,,,,,,,,,,,,,,,,,,,,,,,,,,,
70298,Lavigney,48,111,18991,,,,,,,,,,,,,,,,,,,,,,,,
70299,Lavoncourt,142,307,18345,,,,,,,,,,,,,,,,,,,,,,,,
70301,Lieffrans,,,,,,,,,,,,,,,,,,,,,,,,,,,
70302,Lieucourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70303,Liévans,55,152,18123,,,,,,,,,,,,,,,,,,,,,,,,
70304,Linexert,57,127,18030,,,,,,,,,,,,,,,,,,,,,,,,
70305,Loeuilley,42,101,19298,,,,,,,,,,,,,,,,,,,,,,,,
70306,Lomont,199,468,22263,,,,,,,,,,,,,,,,,,,,,,,,
70307,Longevelle,47,116,21019,,,,,,,,,,,,,,,,,,,,,,,,
70308,La Longine,104,222,14428,,,,,,,,,,,,,,,,,,,,,,,,
70309,Loulans-Verchamp,195,490,20106,,,,,,,,,,,,,,,,,,,,,,,,
70310,Lure,3688,7807,17531,38,23,,30,28,21,15,,11,34,64.5,54.8,3.7,6.1,33.0,7.5,9.2,2.8,3.7,2.8,-14.2,9768,31244,3.2
70311,Luxeuil-les-Bains,3224,6430,17067,39,25,40,33,33,23,,,11,37,59.0,49.8,3.4,5.8,37.3,9.0,9.1,2.4,3.9,2.8,-14.4,9425,32316,3.4
70312,Luze,300,740,23997,,,,,,,,,,,,,,,,,,,,,,,,
70313,Lyoffans,167,408,21133,,,,,,,,,,,,,,,,,,,,,,,,
70314,Magnivray,69,179,18810,,,,,,,,,,,,,,,,,,,,,,,,
70315,Magnoncourt,175,417,18562,,,,,,,,,,,,,,,,,,,,,,,,
70316,Le Magnoray,,,,,,,,,,,,,,,,,,,,,,,,,,,
70317,Les Magny,58,156,20034,,,,,,,,,,,,,,,,,,,,,,,,
70318,Magny-Danigon,173,449,20335,,,,,,,,,,,,,,,,,,,,,,,,
70319,Magny-Jobert,46,119,20875,,,,,,,,,,,,,,,,,,,,,,,,
70320,Magny-lès-Jussey,,,,,,,,,,,,,,,,,,,,,,,,,,,
70321,Magny-Vernois,558,1307,21333,,,,,,,,,,,,,,,,,,,,,,,,
70322,Mailleroncourt-Charette,132,290,20312,,,,,,,,,,,,,,,,,,,,,,,,
70323,Mailleroncourt-Saint-Pancras,86,191,18713,,,,,,,,,,,,,,,,,,,,,,,,
