IRIS,Libellé de l'IRIS,Commune ou ARM,Libellé commune ou ARM,Part des ménages fiscaux imposés (%),Taux de bas revenus déclarés au seuil de 60 % (%),1er quartile (€),Médiane (€),3e quartile (€),Écart inter-quartile rapporté à la médiane,1er décile (€),2e décile (€),3e décile (€),4e décile (€),6e décile (€),7e décile (€),8e décile (€),9e décile (€),Rapport interdécile D9/D1,S80/S20,Indice de Gini,Part des revenus d’activité (%),dont part des salaires et traitements (%),dont part des indemnités de chômage (%),dont part des revenus des activités non salariées (%),"Part des pensions, retraites et rentes (%)",Part des autres revenus (%),Note de précaution (voir onglet seuils)
IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP15,DEC_TP6015,DEC_Q115,DEC_MED15,DEC_Q315,DEC_EQ15,DEC_D115,DEC_D215,DEC_D315,DEC_D415,DEC_D615,DEC_D715,DEC_D815,DEC_D915,DEC_RD15,DEC_S80S2015,DEC_GI15,DEC_PACT15,DEC_PTSA15,DEC_PCHO15,DEC_PBEN15,DEC_PPEN15,DEC_PAUT15,DEC_NOTE15
335220110,Megret,33522,Talence,46,36.1,8656,17540,28962,1.16,2048,7182,10166,13580,21258,26009,32160,40787,19.9,17.2,0.43,69.9,62.2,3.6,4.1,26.8,3.3,0
335220111,Lycee,33522,Talence,51,25.2,12134,19920,29282,0.86,5732,9940,14472,17306,22840,26934,31996,39568,6.9,9.0,0.36,72.4,65.1,3.7,3.6,24.0,3.6,0
335220112,Thouars 2,33522,Talence,52,32.5,10398,17970,25210,0.82,4694,8752,11582,15104,20772,23424,27456,34348,7.3,8.7,0.35,67.7,60.8,4.4,2.5,29.9,2.4,0
335220113,Thouars 1,33522,Talence,27,56.9,5252,10706,17074,1.10,494,4094,6472,8648,12948,15874,18670,23364,47.3,20.7,0.41,73.3,64.4,7.7,1.2,25.9,0.8,0
335290101,Aiguillon-Port,33529,La Teste-de-Buch,58,18.2,14646,21326,30062,0.72,8818,12934,15890,18562,24380,27958,33264,43592,4.9,6.8,0.36,54.4,43.6,2.8,8.1,36.8,8.7,0
335290102,Bordes,33529,La Teste-de-Buch,65,11.1,16874,24058,33480,0.69,11800,15478,18370,21134,27094,30548,35738,44292,3.8,4.8,0.30,44.7,36.6,2.3,5.7,48.5,6.9,0
335290103,Centre Ville,33529,La Teste-de-Buch,52,20.6,13470,18960,26606,0.69,8070,12106,14584,16774,21598,24675,28764,36358,4.5,5.8,0.32,53.3,43.9,3.9,5.4,41.0,5.8,0
335290104,Jean de Graily,33529,La Teste-de-Buch,56,19.2,14108,20728,29696,0.75,9260,12634,15528,18158,23168,27212,32268,39514,4.3,6.4,0.34,56.1,45.1,3.8,7.2,37.4,6.5,0
335290105,Saint-Exupery,33529,La Teste-de-Buch,57,18.2,14246,20758,28686,0.70,8760,12936,15866,18276,23656,26876,30692,38368,4.4,5.5,0.31,58.5,50.6,3.3,4.6,36.9,4.6,0
335290106,La Migreque,33529,La Teste-de-Buch,68,,17900,23750,32810,0.63,13546,17062,19390,21640,26400,30274,34474,42608,3.1,4.0,0.28,55.8,47.0,2.2,6.7,37.9,6.2,0
335290107,Les Miquelots,33529,La Teste-de-Buch,58,16.8,15040,21734,31056,0.74,9760,13450,16436,19296,24474,28414,34054,43212,4.4,6.2,0.34,60.0,47.8,3.7,8.5,34.7,5.3,0
335290201,Le PYLA,33529,La Teste-de-Buch,,,22318,36126,57682,0.98,12728,19324,25128,30694,43068,51974,63356,87372,6.9,8.9,0.40,39.6,27.7,1.7,10.2,41.5,18.9,0
335290301,Cazaux,33529,La Teste-de-Buch,57,14.1,15574,20642,27306,0.57,10856,14272,16558,18654,22752,25645,29682,36104,3.3,4.2,0.27,70.6,62.3,3.7,4.7,25.7,3.6,0
335500101,Croix de Leysotte-Chanteloiseau-St Bris,33550,Villenave-d'Ornon,63,13.7,16253,21941,28684,0.57,10568,14694,17530,20064,24126,26690,30984,37406,3.5,4.4,0.27,71.4,63.9,3.5,4.1,26.2,2.3,0
335500102,Petit Chambery-Brown,33550,Villenave-d'Ornon,67,,18860,24424,31086,0.50,14140,17582,19856,22208,27104,29396,33328,38756,2.7,3.2,0.22,55.9,51.9,1.6,2.4,41.9,2.2,0
335500103,Chambery,33550,Villenave-d'Ornon,58,18.2,14705,21866,29290,0.67,7414,13038,16578,19362,24570,27704,31830,39184,5.3,6.6,0.33,68.9,59.7,2.8,6.4,25.6,5.5,0
335500104,Peyrehaut-Carbonnieux-Trigan,33550,Villenave-d'Ornon,69,10.3,18332,25497,34040,0.62,12172,16476,20158,22750,28296,31902,35940,43298,3.6,4.5,0.28,63.1,57.7,2.3,3.2,32.3,4.5,0
335500105,Saint-Martin-Canteloup-Bourleaux,33550,Villenave-d'Ornon,,,10801,17558,24717,0.79,5180,9260,12172,14936,19738,22922,26788,33064,6.4,8.4,0.36,68.6,60.9,3.9,3.8,27.9,3.5,0
335500106,Clemenceau-Pontac-Sallegourde-Pont Langon,33550,Villenave-d'Ornon,58,16.7,15488,22056,29002,0.61,9066,13710,16832,19442,24560,27434,31070,37884,4.2,5.2,0.29,73.8,65.7,3.2,4.9,22.8,3.4,0
335500107,Hourcade-Geneste-Le Bourg-Courrejean,33550,Villenave-d'Ornon,58,16.2,15102,21130,27748,0.60,9990,13710,16466,19076,23474,26284,30100,35622,3.6,4.7,0.28,78.5,70.7,4.0,3.8,18.3,3.2,1
335500108,La Monnaie-La Taille,33550,Villenave-d'Ornon,68,10.6,17486,23672,31478,0.59,11774,16092,18912,21460,26676,29502,33370,39594,3.4,4.2,0.27,68.5,63.2,2.6,2.7,29.3,2.2,0
335500109,La He-Barret-Soors,33550,Villenave-d'Ornon,60,14.4,15550,21812,29338,0.63,9986,14142,17246,19568,24310,27384,31922,39286,3.9,4.9,0.29,72.3,65.0,3.2,4.0,22.9,4.9,0
335500110,Bauge-Sarcignan-Versein,33550,Villenave-d'Ornon,49,29.5,10850,17780,24164,0.75,5620,9170,12498,15350,20358,22818,26026,31504,5.6,6.9,0.32,80.3,72.5,5.0,2.8,18.3,1.4,0
340030101,Vielle Ville-Pérou-Gare,34003,Agde,23,61.2,2470,8954,16190,1.53,0,748,3970,6472,11848,14782,18198,25548,,378.8,0.51,53.2,41.9,8.6,2.6,41.5,5.4,0
340030102,Mirabel,34003,Agde,34,45.3,7588,13538,20612,0.96,2006,6192,8804,11294,16332,19138,23246,28736,14.3,13.9,0.40,50.2,38.8,5.9,5.5,42.5,7.3,0
340030103,Les Cayrets,34003,Agde,45,29.2,11250,17478,23636,0.71,5430,9610,12622,15220,19986,22314,25648,31946,5.9,7.3,0.33,54.1,44.8,5.3,4.0,41.4,4.5,0
340030104,Coopérative,34003,Agde,51,26.0,12040,19018,26560,0.76,5922,10544,13410,16056,21680,24814,28388,33384,5.6,7.0,0.33,48.5,40.2,3.8,4.5,45.6,5.9,0
340030106,Zone Industrielle,34003,Agde,44,32.4,10530,17308,23606,0.76,5054,9414,11810,14120,19446,22228,25192,31982,6.3,7.1,0.34,53.8,44.5,4.7,4.6,40.1,6.1,0
340030109,Route de Sète,34003,Agde,46,31.1,10452,17454,24812,0.82,4560,8714,12068,14852,20390,23202,26900,34144,7.5,9.2,0.36,45.0,35.8,3.6,5.6,48.7,6.3,0
340030110,Le Golf-Mont Saint-Loup,34003,Agde,,,13428,20434,31142,0.87,6240,11922,14848,17594,24288,28374,33904,46488,7.5,8.8,0.37,45.4,35.1,3.4,6.9,40.3,14.3,0
340030201,Le Cap d'Agde,34003,Agde,48,29.3,10922,18216,26628,0.86,4474,8940,12584,15404,21056,24704,28838,37174,8.3,11.2,0.39,35.6,26.9,4.9,3.8,53.4,11.0,0
340030301,Le Grau d'Agde,34003,Agde,60,17.8,14770,21892,31860,0.78,8278,13262,16404,19322,25038,28990,35448,46576,5.6,7.8,0.38,49.9,37.8,3.1,9.0,37.4,12.7,0
340320101,Jean Jaurès,34032,Béziers,28,63.0,822,7398,18756,2.42,0,0,2324,5112,11038,15966,21826,32192,,,0.61,59.8,46.1,6.9,6.8,31.8,8.4,0
340320102,Allées Paul Riquet,34032,Béziers,23,65.5,1403,7015,15460,2.00,0,390,2668,4970,10194,13850,17198,24620,,1382.5,0.57,54.8,42.4,7.9,4.4,39.0,6.3,0
340320103,St-Jacques,34032,Béziers,,86.5,408,4360,8765,1.92,0,0,1008,3050,5692,7608,10046,14914,,,0.57,61.3,48.0,10.9,2.4,36.6,2.1,0
340320104,St-Nazaire,34032,Béziers,23,70.2,1228,6458,14624,2.07,0,546,2196,4516,8078,12314,18186,30136,,563.0,0.64,51.4,35.7,7.3,8.3,39.6,9.1,0
340320105,Four à Chaux,34032,Béziers,19,67.8,1368,7020,14742,1.91,0,236,2654,4574,9882,13108,16572,22512,,3692.0,0.57,59.6,42.8,8.6,8.2,35.4,5.0,0
340320201,Victor Hugo,34032,Béziers,25,63.8,1702,7760,16095,1.85,0,400,2874,5332,10816,14166,18400,24538,,880.1,0.55,55.9,44.7,6.9,4.3,39.7,4.4,0
340320202,Emile Zola,34032,Béziers,31,53.0,4160,10934,18456,1.31,82,2996,5462,8302,14156,16940,20896,26624,324.7,37.7,0.47,54.3,43.2,5.2,5.9,41.6,4.1,0
340320203,Méditerrannée-Pech de la Pomme,34032,Béziers,44,37.5,7784,16380,24790,1.04,2104,6466,9594,13386,19370,22624,27760,36372,17.3,18.2,0.44,55.1,41.4,3.0,10.6,39.1,5.9,0
340320301,Gare,34032,Béziers,23,70.0,1588,6616,14408,1.94,0,569,2760,4524,9026,12290,16730,24282,,591.2,0.59,60.1,45.1,7.1,7.9,33.6,6.3,0
340320303,Rive droite,34032,Béziers,35,47.3,5928,13204,22326,1.24,670,4316,7486,10140,16776,20368,24573,34446,51.4,37.0,0.51,65.4,48.2,4.6,12.6,24.9,9.7,0
340320401,Pech des Moulins,34032,Béziers,53,23.1,12868,20806,30116,0.83,5418,10956,14580,17476,23640,27350,33300,48410,8.9,12.4,0.43,63.2,49.5,2.4,11.4,26.9,9.8,0
340320402,La Renardière,34032,Béziers,42,32.7,9816,16742,24230,0.86,3612,8226,11436,14160,19534,22620,25864,32456,9.0,10.9,0.38,61.4,51.3,3.8,6.3,34.7,3.9,0
340320403,Route de Bédarieux,34032,Béziers,53,23.8,12854,19738,28285,0.78,6868,11024,14362,16786,22672,25924,31110,41998,6.1,8.8,0.40,59.1,47.1,2.9,9.2,32.4,8.4,0
340320404,Croix de Poumeyrac,34032,Béziers,51,28.0,11172,18310,27956,0.92,5784,9272,13056,15920,21468,25442,30538,39600,6.8,10.3,0.40,59.2,46.0,3.0,10.2,34.6,6.2,0
340320501,Pompiers,34032,Béziers,29,54.3,4356,11118,19394,1.35,0,2832,6200,8670,13764,17244,21250,27866,,57.0,0.47,55.1,46.5,5.3,3.3,40.9,4.0,0
340320502,Le Rouat,34032,Béziers,42,37.4,8430,16394,23722,0.93,2930,6898,9890,13194,18486,21850,26030,33690,11.5,14.3,0.42,50.0,39.4,3.1,7.6,45.8,4.1,0
340320503,Du Guesclin,34032,Béziers,44,38.4,8116,16336,25136,1.04,1652,6222,9486,12792,19316,23108,28504,37588,22.8,22.3,0.47,55.1,40.3,2.8,12.0,36.6,8.3,0
340320601,Iranget,34032,Béziers,32,52.9,4784,11424,18564,1.21,656,3928,5806,9148,14042,16930,20906,26238,40.0,23.2,0.44,49.9,43.0,5.0,1.9,47.1,3.0,0
340320602,Mermoz,34032,Béziers,38,46.3,5057,13554,21384,1.20,700,3778,6810,10552,16350,19636,23530,29826,42.6,31.3,0.44,50.3,41.5,3.9,4.9,45.9,3.8,0
340320603,Ancien Hôpital,34032,Béziers,26,60.8,4000,9866,16508,1.27,164,3098,4922,7196,12152,14870,19066,24222,147.7,31.4,0.47,48.0,41.4,5.1,1.5,48.3,3.7,0
340320604,Arènes,34032,Béziers,37,36.4,8716,15592,22288,0.87,2378,6824,10542,13386,18018,20464,24472,31592,13.3,14.5,0.40,66.5,58.3,4.3,3.9,29.2,4.3,0
340320701,La Crouzette Badonnes,34032,Béziers,59,15.5,15634,21964,30138,0.66,9790,14372,16856,19344,24684,28242,32022,40142,4.1,5.4,0.31,46.6,36.8,2.3,7.5,47.9,5.5,0
340320703,Montimas,34032,Béziers,42,39.5,7946,15611,23480,1.00,3394,6542,9418,12418,18250,21486,26510,35662,10.5,13.5,0.43,64.1,50.4,4.5,9.1,28.7,7.3,0
340320704,Montimaran,34032,Béziers,48,29.9,10662,17846,24162,0.76,4962,8648,12356,14998,20224,22584,26648,33290,6.7,8.7,0.37,73.2,60.9,4.6,7.6,21.4,5.5,0
340320705,Saint Jean D'Aureilhan,34032,Béziers,41,36.9,9048,15506,22576,0.87,4530,7732,10564,13182,18350,20968,24580,29718,6.6,8.5,0.35,64.4,56.7,4.8,2.9,33.4,2.2,0
340320801,Pech de Valras,34032,Béziers,39,41.4,7507,14968,22320,0.99,2322,6170,8714,11710,17918,20896,23716,29924,12.9,13.0,0.39,43.1,36.4,3.8,2.9,54.8,2.1,0
340320802,Gargailhan,34032,Béziers,55,18.8,13654,19924,26812,0.66,7626,12574,14950,17776,22610,25474,29306,34088,4.5,5.5,0.30,41.9,33.0,2.7,6.2,55.0,3.1,0
340320803,Les Oliviers,34032,Béziers,,80.3,1084,5208,10340,1.78,0,128,1880,3832,6792,9270,12112,16664,,3916.7,0.54,56.6,46.8,8.1,1.7,41.9,1.5,0
340320805,Château Devèze,34032,Béziers,23,61.5,4224,9145,16866,1.38,654,2858,5248,7192,11916,15000,18338,23484,35.9,24.8,0.45,47.9,40.1,6.0,1.7,49.6,2.6,1
340570101,Quartier Sud,34057,Castelnau-le-Lez,,,17162,24476,34430,0.71,11472,15872,18888,21918,27870,31924,38390,49956,4.4,5.2,0.32,66.8,58.8,2.9,5.1,26.5,6.7,0
340570102,Galine-Stade Jean Fournier-Ouest,34057,Castelnau-le-Lez,51,28.5,11310,17984,25570,0.79,5570,9738,12940,15456,20800,23756,27408,34916,6.3,7.7,0.35,76.7,68.0,4.2,4.6,19.0,4.2,0
340570103,Castelnau-centre ville,34057,Castelnau-le-Lez,71,8.0,20108,29958,44498,0.81,13882,18424,22234,26128,34908,40044,49034,64964,4.7,7.1,0.38,61.2,45.9,2.0,13.3,28.9,9.9,0
340570104,Sablas- Mendrous O-Languedoc O,34057,Castelnau-le-Lez,65,15.8,16338,24676,35962,0.80,9752,14350,18100,21416,28210,32632,39610,51750,5.3,6.8,0.35,67.1,56.9,3.1,7.1,28.4,4.5,0
340570105,Mendrous E- Languedoc E- A. Rouge-Devois,34057,Castelnau-le-Lez,60,20.9,13946,22480,31816,0.79,7586,12044,15842,18750,25528,29692,34174,42908,5.7,7.6,0.36,72.1,64.1,3.2,4.7,22.2,5.8,0
340570107,Courtarelle-Cantagril-Muriers,34057,Castelnau-le-Lez,79,,23596,36084,54644,0.86,14764,20696,26790,31774,41452,48418,60896,84430,5.7,7.4,0.38,63.5,48.8,1.9,12.9,26.6,9.8,0
341080101,Zus de la Peyrade,34108,Frontignan,45,26.7,11868,18054,24376,0.69,6754,10466,13354,15932,20198,22732,26340,31644,4.7,5.5,0.30,60.0,52.6,4.0,3.3,36.4,3.7,0
341080201,La Plage,34108,Frontignan,51,22.7,12988,19570,28100,0.77,6824,11414,14688,17096,22050,25664,30438,38822,5.7,7.5,0.35,61.2,52.6,4.8,3.9,30.9,7.8,0
341080301,Le Mas de Chave,34108,Frontignan,59,13.4,15762,21858,28292,0.57,10468,14572,17020,19772,24220,26842,30064,36120,3.5,4.2,0.27,66.3,57.8,3.4,5.0,29.7,4.1,0
341080302,Zus Quartier Nord,34108,Frontignan,36,38.4,8500,15598,22288,0.88,3750,7160,9784,12592,18204,20964,23982,29612,7.9,9.2,0.36,61.4,52.7,4.9,3.8,34.5,4.1,0
341080303,Centre-Ville,34108,Frontignan,,,10114,15796,21862,0.74,3900,8274,11490,14104,18270,20454,23998,29330,7.5,9.5,0.34,67.7,56.9,6.9,4.0,27.2,5.0,0
341080305,Les Crozes,34108,Frontignan,52,19.2,14043,20054,26880,0.64,8766,12562,15228,17622,22412,25354,29236,35096,4.0,5.0,0.29,62.5,54.0,3.8,4.7,32.6,4.9,0
341080307,Terres Blanches,34108,Frontignan,51,18.6,13904,19222,26002,0.63,8760,12686,15114,17040,21654,24298,27716,33948,3.9,4.7,0.28,64.9,56.7,3.9,4.3,31.9,3.2,0
341080308,La Périphérie,34108,Frontignan,59,,15395,20430,27190,0.58,9546,14092,16256,18444,22754,25770,29988,36612,3.8,4.5,0.29,67.4,58.0,3.2,6.2,21.8,10.8,0
341290101,Musée-Village,34129,Lattes,72,8.4,19652,28026,38612,0.68,13590,17922,21320,24440,31628,36372,43036,55894,4.1,5.3,0.32,56.0,47.2,2.6,6.2,35.6,8.4,0
341290102,La Cougourdule,34129,Lattes,70,,18750,25402,33114,0.57,10886,17064,19818,22654,28244,31152,35924,42974,3.9,4.8,0.29,56.0,48.2,2.3,5.5,38.2,5.8,0
341290103,Maurin,34129,Lattes,63,14.2,16288,23500,30406,0.60,10102,14582,17794,20674,26190,28930,32796,40310,4.0,5.0,0.29,61.0,52.9,3.1,5.0,33.5,5.5,0
341290104,Boirargues,34129,Lattes,64,,17260,24160,33958,0.69,11460,15472,18272,21488,27404,31978,36638,45636,4.0,5.4,0.33,70.5,61.9,3.0,5.7,20.2,9.2,0
341290108,Port Ariane Vasque Fontvin Périphérie,34129,Lattes,63,20.3,14076,21306,30332,0.76,7764,12166,15466,18312,24532,28326,32780,41936,5.4,7.0,0.36,71.8,62.8,3.7,5.3,22.5,5.7,0
341290109,Port Cereirède,34129,Lattes,72,9.6,18386,26308,35389,0.65,12502,16556,19990,23292,29146,32580,38532,49404,4.0,5.4,0.33,66.1,55.9,3.4,6.8,25.7,8.2,0
341450101,Centre ville-Mairie,34145,Lunel,28,57.4,4728,10464,17798,1.25,864,3630,5694,7845,12972,16441,20118,26082,30.2,22.5,0.46,69.3,56.2,9.3,3.8,25.7,5.0,0
341450102,Abrivado,34145,Lunel,38,39.3,8360,15834,23262,0.94,3568,6650,9750,12599,18480,21480,25420,31290,8.8,12.1,0.39,55.5,46.1,4.4,5.0,39.4,5.1,0
341450103,Fernand Brunel,34145,Lunel,37,39.9,9012,14558,22082,0.90,4706,8064,10116,12354,17640,20268,23762,28728,6.1,7.7,0.35,68.3,59.6,6.0,2.7,28.3,3.4,0
341450105,Route de Nîmes,34145,Lunel,50,23.2,12968,19730,27248,0.72,6664,11278,14380,17290,22438,25380,29416,37967,5.7,7.0,0.34,59.8,51.0,3.7,5.2,33.3,6.8,0
341450106,La Roquette,34145,Lunel,39,39.4,8660,15206,22310,0.90,4054,7368,9754,12424,17890,20786,24440,29618,7.3,9.3,0.36,62.3,54.1,5.0,3.2,34.5,3.2,0
341450107,Périphérie,34145,Lunel,49,28.4,11444,18858,26214,0.78,4708,10038,13070,16288,21400,24300,29250,35298,7.5,9.0,0.36,70.0,57.2,4.0,8.8,23.1,6.9,0
341450108,Louis Abric Zone Nord,34145,Lunel,52,24.9,12322,18830,26124,0.73,7410,11098,13506,16468,21614,24626,28166,33830,4.6,5.7,0.31,73.5,65.2,4.2,4.1,22.3,4.2,0
341450109,Louis Abric Zone Sud,34145,Lunel,47,28.2,11196,18347,24876,0.75,5676,9648,12960,15416,20500,23130,26752,31920,5.6,7.0,0.33,63.9,54.7,5.1,4.1,31.7,4.4,0
341540101,Centre ville,34154,Mauguio,51,20.0,13456,19340,26232,0.66,9160,12328,14794,17042,21882,24512,28298,34196,3.7,4.9,0.30,64.2,57.4,4.0,2.9,29.0,6.7,0
341540102,Quartier ouest,34154,Mauguio,65,13.3,16878,23834,32328,0.65,10428,15454,18354,20542,26760,30268,34804,42442,4.1,5.0,0.30,62.3,55.2,3.1,4.0,30.9,6.8,0
341540103,Quartir nord,34154,Mauguio,66,9.5,17992,24106,31334,0.55,12822,16488,19260,22060,26276,29320,33722,43120,3.4,4.3,0.28,63.7,55.1,2.8,5.8,30.7,5.6,0
341540104,Quartier est,34154,Mauguio,65,12.3,17312,24006,31916,0.61,11084,15646,18708,21586,26460,29346,35054,44044,4.0,4.9,0.30,58.8,52.5,2.2,4.1,35.3,5.9,0
341540105,Carnon,34154,Mauguio,53,22.2,13456,21066,31222,0.84,6848,11736,15002,17992,24988,28920,34068,42758,6.2,8.8,0.38,58.8,48.6,4.4,5.9,34.1,7.0,0
341540107,Périphérie nord et est,34154,Mauguio,,,14056,21932,31468,0.79,8266,12560,15854,18568,25600,28838,34290,39940,4.8,6.4,0.33,78.6,68.8,3.2,6.5,13.1,8.4,0
341570101,Centre Ville-Quartier Historique,34157,Mèze,39,38.7,8780,14880,21498,0.85,3588,7548,10154,12652,17510,20136,23584,28964,8.1,10.1,0.37,53.7,43.5,5.1,5.1,41.5,4.8,0
341570102,Quartiers Nord,34157,Mèze,42,34.8,9362,15968,23496,0.89,3672,7360,10856,13550,18610,21902,25788,33742,9.2,11.1,0.39,46.9,38.2,4.5,4.2,47.7,5.4,0
341570103,Couronne Periurbaine,34157,Mèze,56,18.7,14360,20536,28410,0.68,9122,12734,15736,18300,22938,26144,30748,38068,4.2,5.2,0.30,54.1,45.5,3.3,5.3,39.9,6.0,0
341720101,Ecole d'Architecture-Triolet,34172,Montpellier,51,25.6,11998,21065,31088,0.91,5334,8900,13858,16918,24808,29352,34136,44596,8.4,12.2,0.40,67.0,60.4,3.0,3.6,28.1,4.9,0
341720102,Vert Bois,34172,Montpellier,40,40.1,7586,15432,25416,1.16,1742,5928,8918,12274,19094,22934,27498,37940,21.8,21.3,0.46,74.6,62.9,5.0,6.8,21.5,3.8,0
341720103,Saint-Eloi,34172,Montpellier,42,38.2,7844,16792,26244,1.10,2304,6670,9776,12908,19390,23618,29344,39386,17.1,18.2,0.45,74.0,62.9,4.1,7.0,21.6,4.4,0
341720105,Lapeyronie,34172,Montpellier,52,28.1,11322,20464,31772,1.00,3678,9160,13148,16910,24178,29060,35544,43722,11.9,13.8,0.41,66.8,57.4,3.5,5.9,28.5,4.7,0
341720106,Occitanie,34172,Montpellier,38,37.1,8094,15940,23816,0.99,2508,6046,10000,13192,18742,22026,26562,37394,14.9,18.3,0.44,79.2,67.8,5.2,6.3,17.0,3.7,0
341720108,Malbosc,34172,Montpellier,53,26.4,11706,19624,27130,0.79,5760,9400,13468,16874,22462,25344,29560,36984,6.4,8.2,0.35,86.2,76.4,4.1,5.7,11.4,2.4,0
341720109,Euromédecine,34172,Montpellier,42,39.0,8168,15300,23132,0.98,2150,6636,9782,12602,18376,21360,25386,35762,16.6,17.4,0.43,80.4,67.6,5.6,7.2,16.3,3.3,0
341720202,Aiguelongue,34172,Montpellier,71,12.0,20802,34318,54734,0.99,11142,17804,23634,29104,41634,50148,60940,90658,8.1,10.7,0.43,66.3,45.6,1.9,18.8,23.8,9.9,0
341720203,Méric,34172,Montpellier,69,14.2,17478,27220,40576,0.85,9346,15418,19632,23246,31742,37538,45542,58262,6.2,8.1,0.37,67.1,54.4,2.5,10.3,24.9,7.9,0
341720204,Justice,34172,Montpellier,47,39.4,6740,16266,26950,1.24,584,5094,8454,12556,20036,24622,30620,39700,68.0,29.7,0.47,69.4,58.1,3.9,7.4,26.5,4.1,0
341720301,Agropolis,34172,Montpellier,56,20.5,14314,23548,34848,0.87,6780,11790,16232,19234,27236,32124,38710,55414,8.2,10.4,0.41,68.7,56.3,2.6,9.8,23.0,8.3,0
341720401,Blayac,34172,Montpellier,23,73.6,3754,7536,12921,1.22,504,2600,4678,6214,9378,11510,14906,20602,40.9,24.9,0.46,70.4,61.4,7.7,1.3,27.0,2.6,0
341720402,Bologne,34172,Montpellier,14,79.5,2602,6206,10776,1.32,0,1560,3422,4894,8108,9726,12626,16834,,48.3,0.46,62.0,50.3,10.7,1.0,36.8,1.2,0
341720403,Oxford,34172,Montpellier,11,79.8,2520,6300,10570,1.28,0,1804,3386,4968,7896,9768,12418,15046,,39.9,0.45,68.6,56.1,11.3,1.2,30.8,0.6,0
341720404,Le Mail Sud,34172,Montpellier,11,85.6,2478,5858,9708,1.23,14,1542,3196,4414,7228,8878,10766,14660,1047.1,41.9,0.46,70.6,56.2,12.8,1.7,28.7,0.6,0
341720405,Le Mail Nord,34172,Montpellier,,88.1,2120,5210,8678,1.26,0,1394,2616,3892,6304,7846,9640,13502,,68.1,0.48,70.2,54.9,13.0,2.3,29.1,0.7,0
341720501,Les Garrigues,34172,Montpellier,24,68.5,3764,7852,14054,1.31,692,3040,4708,6240,9786,12698,16166,21708,31.4,23.7,0.46,70.8,60.7,7.9,2.2,27.5,1.7,0
341720502,Les Gémeaux,34172,Montpellier,26,65.3,3370,8074,15960,1.56,0,2144,4658,6392,10642,14238,18386,26948,,59.8,0.51,65.2,56.5,6.4,2.4,32.2,2.5,0
341720503,Les Tours,34172,Montpellier,31,56.4,4810,10580,18870,1.33,824,3456,6128,8208,13344,16768,20542,25836,31.4,24.4,0.45,70.2,59.5,6.6,4.2,27.2,2.5,0
341720602,Celleneuve,34172,Montpellier,34,53.3,5644,11408,18454,1.12,1544,4272,6734,8948,14138,16908,20540,26178,17.0,16.9,0.42,77.3,66.1,7.5,3.7,21.2,1.5,0
341720603,La Fontaine,34172,Montpellier,49,35.9,8464,16924,25242,0.99,2164,6557,10322,13484,19910,23150,27690,32934,15.2,14.4,0.39,69.0,59.2,5.7,4.1,27.9,3.1,0
341720701,Les Tonnelles,34172,Montpellier,39,48.3,5928,13038,23104,1.32,778,4510,7376,9960,16736,20816,25330,33004,42.4,25.6,0.46,59.9,51.0,4.7,4.1,35.9,4.3,0
341720702,Pilory,34172,Montpellier,30,56.5,4712,10878,18808,1.30,546,3324,5876,7856,13382,16904,21096,28060,51.4,29.7,0.48,68.3,57.4,6.1,4.7,28.8,3.0,0
341720703,Alco,34172,Montpellier,36,58.7,4258,9743,19068,1.52,888,3102,5150,7228,12616,16994,22086,29694,33.4,30.3,0.49,70.0,59.4,6.9,3.8,27.4,2.5,0
341720704,Soulas,34172,Montpellier,55,22.2,13394,21712,32030,0.86,5556,11391,14918,18518,25728,29594,35177,44004,7.9,9.7,0.36,67.6,59.6,3.9,4.1,28.4,4.0,0
341720705,Casseyrols,34172,Montpellier,31,53.3,4936,11338,19518,1.29,366,3372,6230,8484,14424,17782,21509,28734,78.5,31.4,0.47,75.0,63.5,7.5,4.0,22.0,3.0,0
341720707,Le Petit Bard,34172,Montpellier,17,81.0,3254,6526,10594,1.12,340,2636,3826,5296,7876,9430,12014,16882,49.7,25.3,0.46,73.6,60.3,11.2,2.1,24.6,1.8,0
341720801,La Piscine,34172,Montpellier,57,24.5,12388,20211,30124,0.88,5490,10284,14206,17496,23574,27884,32636,43312,7.9,10.0,0.38,65.5,56.7,3.7,5.1,28.5,6.0,0
341720802,Agriculture,34172,Montpellier,52,29.2,10374,18368,28174,0.97,2658,7856,12624,16034,21634,25624,30360,37452,14.1,14.2,0.40,67.3,55.4,3.9,7.9,28.4,4.4,0
341720803,Astruc,34172,Montpellier,50,34.3,8610,18030,31276,1.26,3312,6276,10548,14130,21924,27646,34906,47900,14.5,18.3,0.46,63.3,50.6,3.8,8.9,30.1,6.6,0
341720901,Les Grèzes,34172,Montpellier,61,20.0,14646,22852,32756,0.79,7362,12302,16176,20106,27022,30392,35570,45492,6.2,8.6,0.37,66.1,53.2,2.9,10.1,27.2,6.6,0
341720902,Bouisses,34172,Montpellier,56,25.5,12086,20142,29904,0.88,5926,10154,13788,16826,23333,27652,32602,40392,6.8,8.6,0.37,70.4,59.4,3.6,7.5,26.0,3.5,0
341721001,La Colline,34172,Montpellier,49,37.2,8970,16438,26888,1.09,3352,7212,10376,13180,20344,24550,29908,39644,11.8,14.2,0.42,66.7,55.8,4.7,6.2,28.4,4.9,0
